x_0,y_0,vel_0,accel_0,orientation_0,dist_qb_0,receiver_type_0,route_ran_0,defensor_x_0_0,defensor_y_0_0,defensor_vel_0_0,defensor_accel_0_0,defensor_orientation_0_0,defensor_x_0_1,defensor_y_0_1,defensor_vel_0_1,defensor_accel_0_1,defensor_orientation_0_1,x_1,y_1,vel_1,accel_1,orientation_1,dist_qb_1,receiver_type_1,route_ran_1,defensor_x_1_0,defensor_y_1_0,defensor_vel_1_0,defensor_accel_1_0,defensor_orientation_1_0,defensor_x_1_1,defensor_y_1_1,defensor_vel_1_1,defensor_accel_1_1,defensor_orientation_1_1,x_2,y_2,vel_2,accel_2,orientation_2,dist_qb_2,receiver_type_2,route_ran_2,defensor_x_2_0,defensor_y_2_0,defensor_vel_2_0,defensor_accel_2_0,defensor_orientation_2_0,defensor_x_2_1,defensor_y_2_1,defensor_vel_2_1,defensor_accel_2_1,defensor_orientation_2_1,x_3,y_3,vel_3,accel_3,orientation_3,dist_qb_3,receiver_type_3,route_ran_3,defensor_x_3_0,defensor_y_3_0,defensor_vel_3_0,defensor_accel_3_0,defensor_orientation_3_0,defensor_x_3_1,defensor_y_3_1,defensor_vel_3_1,defensor_accel_3_1,defensor_orientation_3_1,x_4,y_4,vel_4,accel_4,orientation_4,dist_qb_4,receiver_type_4,route_ran_4,defensor_x_4_0,defensor_y_4_0,defensor_vel_4_0,defensor_accel_4_0,defensor_orientation_4_0,defensor_x_4_1,defensor_y_4_1,defensor_vel_4_1,defensor_accel_4_1,defensor_orientation_4_1,qb_x,qb_y,qb_orientation,qb_speed,qb_direction,qb_accel,amount_of_players_causing_pressure_on_qb,yardsToGo,down,yardLine,result
93.53,9.649999999999999,6.75,1.11,102.11000000000001,23.586712360988336,WR,GO,95.3,10.619999999999997,0.43,1.31,275.5,95.28,10.659999999999997,0.49,1.39,272.24,92.66,15.89,5.86,2.56,108.10000000000002,17.85656461920937,WR,OUT,93.19,17.54,1.28,0.4,254.11,93.31,17.5,1.27,0.31,253.35,83.05,24.789999999999996,2.61,1.5,89.29000000000002,5.558866790992568,RB,FLAT,85.68,27.33,1.92,2.91,258.62,85.56,27.479999999999997,1.87,3.09,263.01,93.13,35.209999999999994,5.44,0.97,131.76999999999998,12.126310238485564,TE,IN,94.74,35.8,5.65,3.82,173.24,94.86,35.209999999999994,6.07,3.48,169.08999999999992,91.23,43.78,3.19,3.33,249.54000000000002,16.336440860848487,WR,HITCH,96.06,42.93,1.23,0.74,254.5,96.08,43.05,1.15,0.8,251.51999999999998,82.06,30.259999999999998,87.05000000000001,0.73,311.0,1.15,0,10,1,22,7
98.28999999999999,8.229999999999997,4.59,1.77,109.32,19.231484602078947,WR,GO,98.47,8.899999999999999,3.53,0.48,259.09000000000003,98.13,8.979999999999997,3.49,1.15,263.6,100.86,28.959999999999997,7.38,0.91,116.88999999999999,14.024557034002886,WR,CROSS,100.53999999999999,28.749999999999996,1.96,0.37,179.52999999999997,100.59,28.549999999999997,2.1,0.63,178.39,88.92,35.65,6.13,1.97,98.66000000000003,11.470523091821054,RB,FLAT,91.19,33.959999999999994,5.84,0.79,35.77999999999997,90.8,33.53,5.74,0.99,35.77999999999997,101.53,36.989999999999995,7.74,0.34,103.08999999999997,18.840435239133935,WR,POST,102.24,37.69,5.13,1.63,306.23,102.57,37.3,5.28,1.67,302.1,98.66,44.879999999999995,4.17,2.49,124.60000000000002,23.384118542292754,TE,IN,99.73,43.459999999999994,0.94,0.87,233.04,99.65,43.4,0.98,0.9,228.89,87.65,24.249999999999996,44.56,1.98,287.43,1.15,0,3,2,15,8
39.08,16.27,1.8,3.18,324.5,16.53726095821191,RB,HITCH,39.48,13.97,2.6,1.46,286.66,39.21,13.93,2.76,1.33,296.55,44.02,16.41,5.26,3.58,49.66,20.948360317695514,WR,IN,44.83,19.0,0.36,1.15,280.62,44.8,19.01,0.3,1.14,280.62,49.06,37.76,7.49,4.72,16.7,27.9565967170541,WR,CORNER,49.05,41.46,7.51,2.08,141.34,48.29,41.44,7.31,1.65,141.34,35.42,38.76,6.97,1.18,321.25,18.114063597105982,TE,FLAT,35.44,39.19,0.06,0.1,248.43,35.4,39.19,0.05,0.03,257.17,52.68,40.26,9.48,1.82,143.44,32.33710716808169,WR,POST,52.92,41.48,7.66,1.19,160.68,52.15,41.48,7.73,0.79,158.46,24.59,24.24,82.06,0.92,37.07,0.42,0,10,2,25,23
71.68,2.84,7.93,2.06,73.98,33.59261823674958,WR,GO,72.56,5.78,4.29,3.3,41.14,72.13,5.88,4.69,2.95,42.29,55.63,8.89,2.83,2.36,13.92,20.59565488155208,WR,CROSS,60.22,11.59,4.86,2.04,295.12,60.45,11.17,4.85,2.27,301.36,73.0,10.84,6.85,2.98,204.82,28.898636646042664,TE,CORNER,74.74,9.25,2.11,1.18,22.07,74.76,9.04,2.28,0.86,6.8,61.22,29.75,2.18,3.31,232.76,10.901472377619456,RB,ANGLE,60.66,30.66,5.56,0.75,69.67,61.2,30.85,5.68,0.03,69.67,71.94,32.44,3.3,4.6,243.22,21.88483493197972,WR,IN,72.53,35.97,1.96,1.19,263.93,72.34,36.0,1.77,1.03,268.06,50.36,28.8,113.71,0.61,126.27,1.21,0,10,1,48,10
43.58,7.799999999999997,5.49,4.3,22.49000000000001,28.08814874640192,WR,HITCH,44.459999999999994,7.839999999999996,1.64,2.01,341.14,44.56,7.699999999999996,1.72,2.19,337.66999999999996,39.33,22.169999999999998,6.71,3.04,352.68,16.06805837679213,WR,SLANT,38.260000000000005,23.299999999999997,3.82,0.86,26.399999999999977,38.010000000000005,23.019999999999996,3.76,1.63,18.269999999999982,39.34,35.78999999999999,5.86,2.02,196.89,16.5201573842382,WR,SLANT,41.010000000000005,35.89,6.35,1.81,197.27,41.019999999999996,35.26,6.28,2.11,199.79,37.349999999999994,49.69,7.25,2.79,115.82999999999998,24.803904934505773,TE,GO,42.099999999999994,46.809999999999995,5.46,2.98,310.13,41.81,46.339999999999996,5.43,2.98,306.96,,,,,,,,,,,,,,,,,,,24.540000000000006,28.449999999999996,121.50999999999999,1.42,197.64,0.69,0,10,2,22,11
52.260000000000005,9.439999999999998,7.4,0.29,77.13999999999999,25.732936093652434,WR,GO,51.989999999999995,9.879999999999995,0.67,0.54,315.76,52.05,9.919999999999995,0.71,0.64,317.06,49.93000000000001,14.239999999999995,3.65,3.35,78.10000000000002,20.54630137031968,WR,HITCH,48.959999999999994,14.469999999999999,1.96,0.47,175.54999999999995,48.92,14.279999999999994,1.93,0.67,173.05999999999995,45.790000000000006,32.22,6.01,2.45,210.86,9.697778096038292,FB,CROSS,45.93000000000001,32.269999999999996,1.28,0.47,203.06,45.92,32.14,1.32,0.19,203.06,44.459999999999994,35.089999999999996,4.66,4.18,162.47000000000003,9.66842800045591,RB,ANGLE,43.53,35.06,1.38,0.91,98.94999999999999,43.379999999999995,35.06999999999999,1.45,0.93,101.63999999999999,51.28,36.959999999999994,6.45,3.33,137.63,16.529888081895773,TE,GO,49.53,37.209999999999994,2.63,0.22,202.31,49.489999999999995,36.949999999999996,2.61,0.26,213.46,36.42,29.72,107.44999999999999,0.32,319.85,1.42,0,9,2,34,4
53.769999999999996,8.64,7.12,1.04,77.44999999999999,23.89713371933964,WR,GO,53.86,8.599999999999994,3.11,5.79,319.23,53.849999999999994,8.919999999999995,3.51,5.41,320.77,55.760000000000005,16.089999999999996,7.34,1.81,25.74000000000001,19.388089127090378,TE,GO,55.94,16.18,3.87,3.49,258.61,55.69,16.459999999999994,3.49,4.58,260.51,51.97,18.839999999999996,4.72,6.35,278.21,14.739097665732455,WR,OUT,54.370000000000005,17.4,0.08,0.67,273.15999999999997,54.370000000000005,17.4,0.1,0.76,274.99,42.67,34.75,4.43,2.39,92.06,5.85311028428476,RB,FLAT,40.67,27.9,0.16,1.74,101.36000000000001,40.68000000000001,27.879999999999995,0.33,1.52,99.47000000000003,56.68,47.31999999999999,7.41,1.79,114.52999999999997,23.855995053654745,WR,GO,56.41,45.51,0.77,3.78,189.31,56.33,45.51,1.03,3.59,194.98,41.34,29.049999999999997,164.14999999999998,0.85,151.99,0.22,0,5,3,38,6
66.59,4.48,8.06,3.52,76.84,25.869012350687072,TE,GO,67.1,5.42,5.85,1.86,2.0,66.6,5.7,5.7,2.05,358.61,62.31,15.93,6.39,1.56,22.3,15.19692403086888,WR,SLANT,62.81,16.1,5.8,3.71,333.57,62.69,15.54,5.49,4.22,326.91,66.47,27.66,7.61,2.99,175.34,17.709957650993974,WR,CROSS,66.16,30.37,0.85,0.13,259.43,66.24,30.38,0.82,0.18,260.31,72.16,38.83,9.18,2.34,113.03,27.507744364087724,WR,POST,71.78,40.08,5.14,0.75,154.17,72.3,40.16,5.33,0.99,148.89,,,,,,,,,,,,,,,,,,,49.22,23.65,79.56,1.09,39.5,1.54,1,7,3,47,47
40.040000000000006,7.149999999999999,4.87,3.77,15.840000000000032,24.047956254118557,WR,HITCH,40.019999999999996,7.719999999999999,1.33,5.03,350.90999999999997,39.86,7.709999999999994,1.9,5.11,358.08000000000004,24.28,14.989999999999995,5.39,2.78,98.07,9.587752604234216,RB,FLAT,26.840000000000003,18.82,4.93,3.41,323.01,26.439999999999998,19.07,4.64,3.58,327.98,35.33,16.129999999999995,0.85,4.41,263.9,14.571825554816382,TE,IN,33.33,14.129999999999995,0.65,0.64,287.12,33.349999999999994,14.07,0.63,0.66,289.78,42.510000000000005,37.51,7.49,2.33,69.55000000000001,23.070918924048083,WR,CORNER,41.739999999999995,39.419999999999995,4.69,0.71,165.11,41.31,39.239999999999995,4.55,1.0,167.88,34.91,40.78,5.71,4.81,283.64,19.887885759929333,WR,OUT,37.06,40.56999999999999,7.63,2.97,2.8500000000000227,37.06999999999999,41.33,7.62,3.33,8.580000000000041,23.430000000000007,24.539999999999996,21.899999999999977,0.14,11.340000000000032,2.05,0,10,1,22,10
47.010000000000005,11.0,5.87,1.17,91.00999999999999,23.468338245389255,TE,GO,50.349999999999994,15.449999999999996,5.59,0.88,52.84000000000003,50.790000000000006,15.089999999999996,5.74,0.59,50.09000000000003,45.06,17.97,1.7,4.09,346.2,16.907255838840317,WR,HITCH,45.03,17.939999999999998,1.11,0.61,306.9,45.14,17.97,1.11,0.46,305.68,47.040000000000006,41.75,2.43,4.07,302.42,18.38178718188197,WR,IN,47.09,41.79,0.4,0.52,215.14,47.06999999999999,41.81999999999999,0.36,0.76,216.84,48.43000000000001,47.18,6.26,4.46,333.53999999999996,23.183806848746826,WR,OUT,51.120000000000005,42.41,0.72,4.33,229.37,51.06999999999999,42.37,1.3,3.63,242.03,,,,,,,,,,,,,,,,,,,33.03,29.849999999999998,178.73000000000002,1.62,275.99,1.28,1,10,2,32,7
61.44,6.109999999999999,8.01,1.02,64.48000000000002,28.517675220816994,RB,GO,61.51,7.640000000000001,5.86,1.35,186.99,62.1,7.509999999999998,6.13,1.35,180.1,58.08,9.86,7.86,1.06,69.05000000000001,23.548148547178815,WR,GO,58.44,10.39,7.84,1.7,118.88999999999999,57.74,10.75,7.73,1.63,119.99000000000001,58.38,26.47,8.33,2.53,172.21000000000004,18.989834122498277,WR,CROSS,59.76,28.029999999999998,0.0,0.0,254.29000000000002,59.77,28.029999999999998,0.0,0.0,253.03,56.95,34.25,6.58,1.69,100.91000000000003,20.058955605913283,WR,GO,57.3,35.099999999999994,5.5,1.35,190.49,57.82,34.87,5.73,1.05,182.32,51.8,39.72,5.6,3.1,282.69,19.687267458944117,TE,OUT,50.69,36.48,1.11,0.68,280.96,50.8,36.44,1.09,0.78,284.49,39.510000000000005,24.339999999999996,85.32999999999998,0.51,36.56,1.62,0,3,3,39,4
69.21,4.13,8.65,1.97,66.86,35.800181563785394,WR,GO,69.64,5.24,6.67,1.43,49.15,69.03,5.47,6.51,2.11,56.27,51.64,21.06,5.72,1.55,265.66,11.400806988981088,RB,OUT,47.64,18.65,1.69,1.1,161.37,47.54,18.79,1.76,1.13,163.86,63.79,28.2,2.55,5.76,292.61,20.384172781842288,WR,HITCH,62.87,29.91,4.13,1.45,221.66,62.51,29.69,4.18,1.98,216.09,51.8,35.0,0.15,2.12,216.96,10.329859631185697,TE,ANGLE,51.61,36.4,0.03,0.04,227.99,51.6,36.4,0.06,0.06,231.81,63.22,48.65,2.77,1.78,356.73,27.923755119969087,WR,HITCH,63.08,48.61,1.86,3.38,9.37,63.19,48.46,2.07,2.31,351.87,43.42,28.96,160.26,0.56,153.44,2.19,0,10,1,41,1
86.09,8.29,9.46,1.07,42.26,33.25734956366789,WR,GO,85.65,6.47,8.12,0.26,22.6,86.47,6.44,8.26,0.58,22.6,72.18,14.18,1.69,3.13,254.4,18.772088322826537,TE,POST,72.12,14.15,3.75,0.48,254.1,72.49,14.04,3.77,0.47,254.1,59.49,21.49,5.0,2.34,121.55,9.294476854562609,RB,ANGLE,60.92,24.0,0.0,0.0,268.81,60.92,24.02,0.06,1.07,270.47,78.8,27.37,9.13,1.52,168.06,28.48368304836999,WR,CROSS,70.13,25.1,7.62,0.36,186.76,70.34,24.36,7.66,0.13,186.76,64.48,49.44,0.91,0.7,177.29,36.689852820636936,WR,HITCH,65.27,44.57,6.25,1.65,134.23,65.88,44.67,6.15,1.78,138.65,53.41,14.46,139.07,6.63,153.42,0.93,0,4,3,47,53
32.519999999999996,7.209999999999994,5.6,2.01,212.01,21.15943288464981,TE,OUT,30.14,13.369999999999997,0.46,0.94,301.0,30.189999999999998,13.39,0.51,0.97,298.01,40.61,11.32,5.8,6.02,118.41000000000003,24.121380557505404,WR,OUT,40.849999999999994,11.64,2.96,2.81,293.59000000000003,40.58,11.79,3.07,2.65,300.38,39.510000000000005,26.199999999999996,8.01,2.59,170.18000000000006,19.09630854379977,WR,CROSS,42.3,26.519999999999996,1.74,0.31,349.73,42.31999999999999,26.339999999999996,1.74,0.33,349.73,22.260000000000005,33.15,6.93,1.56,80.56,8.723531395025757,RB,FLAT,26.58,30.699999999999996,3.99,1.63,6.970000000000027,26.78,31.08,3.96,1.53,10.990000000000009,39.41,35.92,6.78,5.08,151.72000000000003,22.051326490712523,WR,POST,38.260000000000005,35.83,7.18,4.16,324.44,38.43000000000001,35.15,6.82,4.16,327.2,20.480000000000004,24.609999999999996,25.430000000000007,0.96,35.16999999999996,0.79,0,15,2,19,5
50.67,13.82,9.71,1.8,82.62,30.258370742655657,WR,GO,51.05,15.459999999999994,3.98,1.97,271.72,51.45,15.489999999999995,4.15,1.89,271.72,48.400000000000006,21.169999999999995,5.24,5.98,19.460000000000036,25.441760945343386,WR,IN,48.28,19.559999999999995,7.07,1.51,287.31,48.980000000000004,19.559999999999995,6.95,1.73,276.9,39.230000000000004,21.759999999999998,2.13,4.48,266.65999999999997,16.53646274146923,TE,HITCH,39.849999999999994,21.47,1.26,0.41,223.87,39.900000000000006,21.589999999999996,1.27,0.4,223.05,33.28,38.379999999999995,2.75,2.88,214.75,14.17175006835782,RB,ANGLE,34.730000000000004,38.839999999999996,1.41,0.84,321.15999999999997,34.769999999999996,38.709999999999994,1.32,0.69,314.39,45.16,51.79,6.94,2.66,149.86,32.08711267783376,WR,GO,43.56,48.53,5.06,2.52,167.30999999999995,43.099999999999994,48.739999999999995,5.09,2.44,164.72000000000003,23.840000000000003,27.81,150.81,3.14,171.94000000000005,2.61,1,10,3,24,9
51.39,9.719999999999999,4.67,1.48,205.25,21.618494397159118,WR,OUT,51.97,14.079999999999998,0.07,0.32,270.15,51.959999999999994,14.089999999999996,0.08,0.28,270.77,48.269999999999996,13.589999999999996,1.62,4.52,273.98,16.715818855204194,TE,IN,51.53,14.229999999999997,0.78,0.69,274.92,51.61,14.209999999999994,0.73,0.63,273.68,38.489999999999995,18.809999999999995,4.82,1.41,176.67000000000007,6.330007898889229,RB,FLAT,39.91,21.889999999999997,3.21,1.54,317.87,39.620000000000005,22.019999999999996,3.1,1.67,316.98,54.379999999999995,36.97,6.22,3.2,68.80000000000001,22.665050187458224,WR,OUT,54.0,36.78,3.1,2.13,271.5,53.92,37.08,3.14,1.84,270.46,48.459999999999994,39.15,2.47,4.73,183.83,19.62157231212626,WR,HITCH,48.620000000000005,39.29,2.63,5.2,73.59000000000003,48.47,39.48,2.15,4.83,100.86000000000001,35.519999999999996,24.4,51.22000000000003,0.22,47.379999999999995,1.24,0,10,1,34,6
50.09,14.979999999999997,6.63,0.71,246.54000000000002,16.775806985060367,TE,FLAT,51.72,18.989999999999995,0.78,0.43,315.6,51.650000000000006,19.019999999999996,0.74,0.61,317.68,54.06,20.36,3.22,5.86,108.77999999999997,15.202960238058907,WR,OUT,53.480000000000004,18.689999999999998,2.27,2.15,309.52,53.269999999999996,18.75,1.99,1.96,306.78,52.18000000000001,32.019999999999996,5.04,1.82,180.1,10.358571330062857,WR,HITCH,52.650000000000006,32.53999999999999,4.99,1.63,219.34,53.019999999999996,32.199999999999996,4.96,1.29,222.07999999999998,44.519999999999996,35.97,4.12,3.06,71.64999999999998,6.709403848331086,RB,ANGLE,45.019999999999996,35.099999999999994,2.5,3.82,221.38,44.83,34.98,2.16,4.23,204.23,53.68000000000001,47.699999999999996,2.7,3.92,181.0,21.397205425008192,WR,HITCH,54.769999999999996,47.66,2.11,1.92,275.55,54.760000000000005,47.87,2.01,1.25,264.63,42.08,29.72,168.93000000000006,0.99,249.72,1.64,0,4,2,40,5
56.82,8.479999999999997,7.16,1.79,97.13999999999999,26.960964374443282,WR,HITCH,56.77,8.959999999999994,6.14,2.54,9.210000000000036,56.16,8.909999999999997,6.08,2.15,11.169999999999959,54.43000000000001,14.269999999999996,6.7,3.19,55.00999999999999,21.936111779438036,TE,POST,53.769999999999996,9.009999999999998,5.7,0.87,36.81999999999999,54.36,8.959999999999994,5.89,0.91,28.33000000000004,46.269999999999996,23.109999999999996,3.9,3.16,334.0,11.542833274374182,RB,ANGLE,44.44,24.769999999999996,0.12,0.07,259.09000000000003,44.42,24.759999999999998,0.06,0.04,261.61,54.55,37.339999999999996,7.21,2.38,98.13999999999999,23.877472646827588,WR,GO,57.16,37.15,2.58,1.08,266.55,57.17,37.41,2.7,1.25,267.43,55.66,45.839999999999996,5.24,4.82,40.710000000000036,30.24350508786969,WR,HITCH,55.790000000000006,44.629999999999995,7.06,0.93,128.68,55.08,44.64,7.04,0.95,130.01,34.760000000000005,23.979999999999997,150.85000000000002,0.62,103.44999999999999,0.42,2,10,1,34,6
55.19,7.599999999999994,3.43,4.7,344.03,20.072052710173914,WR,HITCH,55.230000000000004,7.68,1.01,0.88,21.24000000000001,55.129999999999995,7.669999999999995,0.89,0.78,15.300000000000011,53.06999999999999,21.749999999999996,4.77,1.63,46.16999999999996,10.13587687375887,TE,HITCH,51.14,21.04,0.5,1.04,277.02,51.099999999999994,21.029999999999994,0.42,1.05,274.25,52.510000000000005,33.699999999999996,3.93,3.62,64.66999999999996,13.775518139075572,WR,HITCH,51.760000000000005,35.26,0.07,0.61,258.79,51.760000000000005,35.269999999999996,0.15,0.66,259.75,51.09,38.72,5.59,1.54,319.66999999999996,17.07010544782897,WR,FLAT,52.25,37.87,1.34,0.18,201.73,52.22,37.739999999999995,1.35,0.12,203.23,,,,,,,,,,,,,,,,,,,43.11,23.629999999999995,156.93000000000006,0.48,216.09,1.65,0,4,2,40,5
51.58,8.079999999999998,5.99,1.51,61.47000000000003,15.58297147529957,RB,FLAT,54.010000000000005,17.549999999999997,2.7,1.28,300.11,54.28,17.479999999999997,2.4,1.6,295.82,71.25,14.219999999999999,7.12,1.89,144.55,25.740102952397066,WR,CORNER,71.12,13.169999999999995,5.54,1.53,26.689999999999998,70.57,13.269999999999996,5.35,1.35,19.789999999999964,56.79,20.47,4.57,2.77,293.92,10.060715680308236,TE,HITCH,55.269999999999996,17.25,0.08,0.33,277.85,55.260000000000005,17.25,0.13,0.22,276.78,68.31,30.779999999999998,4.65,4.24,226.28,22.64225474638072,WR,POST,67.84,28.939999999999998,3.76,1.85,264.88,67.50999999999999,29.049999999999997,3.45,2.25,264.1,60.38,33.42999999999999,1.54,1.35,239.95,16.931701036812573,WR,HITCH,61.02,33.629999999999995,3.22,1.08,305.46,61.06,33.31999999999999,3.07,1.45,305.46,47.05,22.99,117.64999999999998,0.41,34.0,1.25,0,10,2,45,11
65.78999999999999,16.04,7.11,0.6,217.76,15.478423692353168,TE,FLAT,71.62,19.699999999999996,0.27,0.56,271.96,71.61,19.72,0.18,0.5,270.98,69.58,22.269999999999996,2.84,4.88,316.9,13.449914497869495,WR,HITCH,66.72999999999999,23.379999999999995,0.4,0.07,315.58000000000004,66.71000000000001,23.339999999999996,0.37,0.32,314.01,68.97999999999999,32.06,4.56,2.66,198.82999999999998,10.973900856122212,WR,HITCH,70.42,32.209999999999994,2.34,0.38,351.28,70.43,31.97,2.37,0.33,351.28,62.15,33.989999999999995,4.41,3.09,68.11000000000001,5.860691085529075,RB,ANGLE,62.01,35.12,4.8,1.11,236.82999999999998,62.49,35.089999999999996,4.64,1.23,249.6,70.41,46.379999999999995,4.11,2.92,146.07999999999998,20.715559369710483,WR,HITCH,70.63,45.5,5.5,2.1,143.76999999999998,70.09,45.449999999999996,5.22,2.81,145.11,58.29,29.58,150.20999999999998,1.2,235.94,2.42,0,10,1,44,4
70.96000000000001,8.809999999999995,2.47,1.76,97.56,17.101616882622537,WR,SLANT,71.19,8.549999999999997,0.0,0.01,241.06,71.19,8.54,0.0,0.01,241.06,65.36,19.29,4.27,2.1,73.99000000000001,5.238597140456591,RB,FLAT,65.47,19.129999999999995,2.18,3.09,18.49000000000001,65.57,19.369999999999997,2.6,3.13,19.49000000000001,71.41,32.19,5.32,2.55,63.35000000000002,11.370285836336741,TE,GO,70.91,33.51,4.82,1.07,66.66999999999996,71.38,33.66,4.8,1.23,70.40999999999997,70.58,37.28999999999999,4.6,3.67,40.55000000000001,14.992081243109638,WR,FLAT,70.55,36.78,5.2,1.91,63.18000000000001,71.05,37.03999999999999,5.23,2.01,56.23000000000002,70.18,44.29,0.62,3.49,114.72000000000003,21.266464210112602,WR,SCREEN,71.11,44.11,1.51,3.05,270.5,71.13,44.269999999999996,1.76,2.63,269.38,63.38,24.139999999999997,73.26999999999998,2.79,285.73,1.02,0,6,3,40,28
46.41,10.12,4.7,2.86,105.94,19.281496311230622,RB,CROSS,49.18,10.01,4.44,2.71,220.03,49.19,10.47,4.67,2.37,212.54,51.49,24.89,3.42,3.19,338.18,9.5980206292756,TE,FLAT,53.03,23.71,0.2,0.23,255.46,53.03,23.71,0.11,0.21,252.47,60.68,25.21,7.29,1.92,358.22,18.24303976863505,WR,CROSS,60.58,25.9,0.79,0.26,273.97,60.63,25.96,0.83,0.2,276.44,64.53,29.91,6.05,4.32,353.03,21.696266960009503,TE,OUT,64.25,27.03,1.09,0.24,256.13,64.35,27.02,1.09,0.05,259.77,48.49,35.68,6.98,3.3,99.73,8.689171421948124,RB,FLAT,53.06,31.48,0.19,0.77,265.63,53.04,31.45,0.06,1.18,262.71,42.85,29.07,76.87,4.14,336.33,1.39,0,4,3,42,5
79.15,10.6,9.06,1.68,87.38,29.372587560512958,WR,GO,78.87,15.77,4.72,2.53,243.94,82.44,14.83,6.5,1.98,165.38,72.06,16.66,3.73,2.96,252.71,20.630196315110535,WR,CORNER,72.8,18.07,4.19,1.54,256.2,72.42,18.24,4.12,1.56,257.25,65.69,26.2,7.76,1.35,200.32,13.99978928412853,TE,CROSS,65.24,27.57,4.91,2.02,137.76,64.9,27.94,5.02,1.8,139.59,59.21,28.57,3.12,3.58,169.9,9.349267350974623,FB,OUT,58.95,28.23,4.28,1.09,318.99,58.76,28.62,4.36,0.68,317.48,54.47,44.84,5.06,2.59,81.78,22.60127651262203,RB,FLAT,53.55,42.89,3.83,2.99,189.35,53.23,43.06,3.59,3.21,188.25,52.23,22.35,116.32,7.05,150.43,2.04,0,8,2,49,11
31.65,13.73,4.43,2.91,112.28,12.15370313937279,TE,GO,32.73,14.49,1.8,3.52,259.58,32.85,14.31,2.4,4.24,255.3,29.79,30.85,4.06,2.0,83.55,7.658492018667905,RB,FLAT,30.18,30.39,5.62,3.34,23.04,30.48,30.88,5.71,2.9,23.98,31.21,33.82,4.37,1.93,93.74,10.93626078694176,WR,GO,31.99,32.72,5.95,2.07,27.11,32.4,33.14,5.83,2.19,31.41,29.36,35.94,1.42,2.4,129.76,12.142178552467424,WR,SCREEN,32.4,33.14,5.83,2.19,31.41,31.99,32.72,5.95,2.07,27.11,31.83,43.29,2.9,2.67,87.71,19.895016964054086,WR,SLANT,32.62,43.07,1.29,3.17,252.34,32.59,42.96,0.91,3.3,252.34,25.74,24.35,24.31,1.57,315.03,0.26,0,10,3,21,5
34.480000000000004,13.849999999999994,1.09,0.35,11.039999999999964,3.1716557190212105,WR,SCREEN,35.86,12.79,2.71,2.21,328.66999999999996,36.019999999999996,13.009999999999998,2.86,2.18,322.93,37.629999999999995,14.219999999999999,3.16,1.26,88.32,0.0,QB,FLAT,37.5,14.159999999999997,3.51,0.48,281.35,37.8,14.329999999999998,3.44,0.87,278.21,36.980000000000004,16.309999999999995,3.48,2.26,143.04000000000002,2.188743932030418,TE,FLAT,38.379999999999995,17.279999999999994,6.03,2.82,146.20999999999998,38.010000000000005,17.799999999999997,6.12,2.66,155.13,39.0,42.489999999999995,4.55,3.02,122.82,28.303176500173965,RB,SLANT,40.22,42.339999999999996,1.33,1.01,345.24,40.230000000000004,42.47,1.27,0.91,340.93,,,,,,,,,,,,,,,,,,,37.629999999999995,14.219999999999999,88.32,3.16,149.62,1.26,0,5,2,28,4
29.23,8.77,4.86,2.18,37.05,11.323837688699003,RB,FLAT,29.03,14.67,1.67,2.43,275.51,28.87,14.67,1.53,2.06,300.71,50.99,9.29,6.49,6.29,0.78,25.630335542087625,WR,IN,50.74,8.27,4.86,0.83,348.54,50.28,8.44,4.73,0.37,344.92,55.55,22.43,8.09,2.1,17.99,27.956682564281476,WR,POST,57.58,22.06,5.8,3.44,357.56,57.66,22.62,5.46,3.72,357.56,32.44,24.23,1.21,1.95,113.44,6.359654078642957,TE,CROSS,33.33,23.46,1.19,1.58,229.88,33.42,23.56,1.34,2.2,223.78,,,,,,,,,,,,,,,,,,,27.7,19.99,99.81,0.6,68.7,0.19,0,10,1,25,18
79.56,18.939999999999998,6.26,1.46,11.669999999999959,14.91836452162233,RB,ANGLE,80.34,23.589999999999996,0.09,0.1,274.33,80.36,23.589999999999996,0.02,0.27,271.09000000000003,89.23,33.28999999999999,6.6,1.28,326.56,7.380311646536349,WR,OUT,90.21000000000001,32.9,6.71,2.93,346.36,90.25,33.599999999999994,7.09,2.58,342.65,81.86,33.67999999999999,6.93,1.27,302.1,0.0,QB,CROSS,82.05,32.47,1.46,0.61,266.72,81.91,32.449999999999996,1.4,0.68,265.92,100.85,50.339999999999996,7.45,3.08,132.5,25.262139656014888,WR,GO,101.44,48.809999999999995,7.19,1.04,158.88,100.74,48.65,7.23,0.93,157.37,103.32,50.37,7.85,2.52,107.97000000000003,27.18616743860745,WR,GO,103.86,49.97,6.01,3.01,345.71000000000004,103.36,49.62,6.32,2.82,351.87,81.86,33.67999999999999,302.1,6.93,353.73,1.27,0,10,1,30,2
