qb_orientation,result_0.0,result_1.0,result_2.0,result_3.0,result_4.0
125.65,0,0,0,1,0
344.67,0,0,1,0,0
258.08,0,0,1,0,0
311.79,0,0,1,0,0
294.22,0,1,0,0,0
307.27,0,0,0,1,0
281.53,0,1,0,0,0
96.98,0,0,1,0,0
56.85,0,0,0,1,0
146.44,1,0,0,0,0
131.59,0,0,0,0,0
332.29,0,0,0,1,0
293.57,0,1,0,0,0
224.78,0,1,0,0,0
300.08,0,0,0,1,0
327.39,0,0,1,0,0
221.66,1,0,0,0,0
308.06,0,1,0,0,0
312.91,0,0,0,1,0
248.28,0,0,1,0,0
259.73,1,0,0,0,0
329.1,0,1,0,0,0
13.75,0,0,0,1,0
106.97,1,0,0,0,0
65.45,0,0,0,0,0
100.72,0,0,0,1,0
110.46,0,0,1,0,0
99.3,0,0,1,0,0
131.11,0,0,1,0,0
269.2,0,0,0,0,1
327.11,0,0,1,0,0
295.17,0,0,1,0,0
2.53,0,0,0,0,1
272.62,0,1,0,0,0
106.69,0,0,1,0,0
155.48,1,0,0,0,0
83.77,0,0,0,0,1
126.64,1,0,0,0,0
144.91,1,0,0,0,0
9.81,0,0,0,1,0
325.39,0,0,0,0,1
313.36,0,0,0,0,1
258.5,1,0,0,0,0
318.33,0,1,0,0,0
347.2,0,0,0,1,0
308.75,0,0,0,0,1
193.33,1,0,0,0,0
276.1,0,1,0,0,0
278.26,0,0,1,0,0
298.56,0,1,0,0,0
115.78,0,1,0,0,0
122.46,0,1,0,0,0
144.58,0,1,0,0,0
12.3,0,0,0,1,0
192.6,0,1,0,0,0
9.83,0,0,1,0,0
300.36,0,0,0,0,1
59.18,0,0,0,1,0
180.47,1,0,0,0,0
96.97,0,0,0,1,0
73.19,0,0,0,1,0
105.96,0,0,1,0,0
50.32,0,0,0,0,1
134.66,0,0,0,0,1
26.16,0,0,0,1,0
143.51,1,0,0,0,0
81.1,0,0,1,0,0
151.94,0,0,1,0,0
29.61,0,0,0,1,0
186.93,1,0,0,0,0
148.04,0,1,0,0,0
79.55,0,0,1,0,0
293.7,0,1,0,0,0
356.95,0,0,0,0,0
287.14,1,0,0,0,0
190.2,0,1,0,0,0
308.16,1,0,0,0,0
52.88,0,0,1,0,0
295.87,1,0,0,0,0
163.93,1,0,0,0,0
12.13,0,0,1,0,0
347.89,0,0,0,0,1
104.76,0,0,1,0,0
217.86,0,1,0,0,0
170.86,0,1,0,0,0
309.94,1,0,0,0,0
222.77,1,0,0,0,0
310.92,1,0,0,0,0
217.52,1,0,0,0,0
337.19,0,0,0,1,0
281.61,0,0,1,0,0
35.09,0,1,0,0,0
52.53,0,0,0,0,1
274.72,0,1,0,0,0
340.37,0,1,0,0,0
25.9,0,0,0,1,0
200.84,1,0,0,0,0
165.41,1,0,0,0,0
56.87,0,0,0,1,0
165.34,0,0,0,0,0
300.89,0,1,0,0,0
303.81,0,0,1,0,0
211.73,0,1,0,0,0
67.92,0,0,1,0,0
166.85,1,0,0,0,0
143.88,0,0,1,0,0
94.15,0,0,0,0,1
160.18,0,1,0,0,0
39.15,0,0,0,1,0
184.94,0,1,0,0,0
157.86,1,0,0,0,0
165.3,1,0,0,0,0
65.02,0,0,0,1,0
0.96,0,0,0,1,0
15.92,0,0,0,0,1
140.84,0,1,0,0,0
18.4,0,0,0,1,0
202.32,0,0,1,0,0
124.72,0,1,0,0,0
48.49,0,0,0,1,0
177.5,1,0,0,0,0
29.82,0,0,0,0,1
321.43,0,0,0,1,0
21.45,0,0,0,0,1
213.03,1,0,0,0,0
286.35,0,0,0,1,0
340.82,0,0,1,0,0
252.41,0,0,1,0,0
311.97,0,0,0,1,0
288.73,0,0,0,1,0
236.82,1,0,0,0,0
9.43,0,0,0,1,0
232.71,0,1,0,0,0
74.32,0,0,1,0,0
177.37,1,0,0,0,0
149.27,1,0,0,0,0
91.43,0,0,0,1,0
116.98,0,0,1,0,0
280.89,0,1,0,0,0
335.02,0,0,0,1,0
48.78,0,0,1,0,0
300.39,0,1,0,0,0
331.65,0,0,0,1,0
115.06,0,1,0,0,0
137.97,0,0,1,0,0
245.89,1,0,0,0,0
309.03,0,1,0,0,0
203.55,1,0,0,0,0
259.83,1,0,0,0,0
249.83,0,1,0,0,0
245.96,1,0,0,0,0
101.63,0,0,1,0,0
146.63,0,0,0,0,1
92.34,1,0,0,0,0
267.19,0,1,0,0,0
254.23,1,0,0,0,0
129.8,1,0,0,0,0
141.19,0,0,0,0,0
98.94,0,0,0,1,0
95.12,0,0,0,0,1
117.75,0,1,0,0,0
162.32,1,0,0,0,0
106.06,0,0,1,0,0
87.69,0,0,0,0,1
46.78,0,0,0,1,0
285.88,0,0,1,0,0
311.53,0,0,1,0,0
333.84,0,0,0,0,1
107.45,0,0,0,0,1
158.98,0,1,0,0,0
79.7,0,0,0,0,1
73.03,0,0,0,0,0
272.36,0,0,0,0,1
270.9,0,1,0,0,0
138.14,0,0,0,0,0
192.17,0,1,0,0,0
126.07,0,1,0,0,0
284.11,0,1,0,0,0
247.03,1,0,0,0,0
112.78,0,0,1,0,0
299.63,0,0,0,1,0
250.25,0,0,1,0,0
290.14,0,1,0,0,0
261.21,0,1,0,0,0
102.27,0,0,0,0,1
73.54,0,0,1,0,0
326.17,0,0,0,0,1
88.52,0,0,1,0,0
310.47,0,0,0,1,0
328.2,0,0,0,1,0
166.71,1,0,0,0,0
108.69,0,0,1,0,0
65.83,0,0,1,0,0
134.26,1,0,0,0,0
315.59,0,0,0,1,0
357.54,0,0,0,1,0
276.38,0,1,0,0,0
217.03,1,0,0,0,0
302.95,0,0,1,0,0
288.92,0,0,0,0,0
203.34,0,0,1,0,0
60.59,0,0,0,0,1
156.16,1,0,0,0,0
66.87,0,0,0,0,1
292.86,0,1,0,0,0
302.86,0,0,1,0,0
277.82,0,1,0,0,0
321.84,0,0,0,0,1
290.6,0,0,1,0,0
243.02,1,0,0,0,0
5.44,0,0,0,1,0
177.32,0,1,0,0,0
4.48,0,0,1,0,0
216.8,0,1,0,0,0
2.6,0,0,0,1,0
31.66,0,0,0,0,1
44.63,0,1,0,0,0
304.35,0,0,1,0,0
203.43,0,1,0,0,0
348.6,0,0,0,1,0
59.26,1,0,0,0,0
138.22,1,0,0,0,0
74.79,0,0,1,0,0
44.4,0,0,1,0,0
31.69,0,0,0,1,0
32.78,0,1,0,0,0
153.12,0,1,0,0,0
60.34,0,0,0,1,0
167.03,1,0,0,0,0
52.49,0,0,0,1,0
93.63,0,0,1,0,0
43.77,0,0,0,1,0
58.57,0,0,0,0,1
326.75,0,0,1,0,0
229.48,0,1,0,0,0
293.76,0,1,0,0,0
216.73,0,1,0,0,0
342.61,0,0,0,1,0
166.65,0,0,1,0,0
129.67,0,1,0,0,0
112.4,0,0,1,0,0
92.19,0,0,1,0,0
133.22,1,0,0,0,0
144.99,1,0,0,0,0
299.31,0,0,1,0,0
258.2,0,0,1,0,0
346.37,0,0,0,0,1
103.65,0,0,1,0,0
117.38,0,1,0,0,0
110.87,0,1,0,0,0
320.98,0,0,1,0,0
352.25,0,0,0,1,0
246.77,0,1,0,0,0
122.68,0,0,1,0,0
111.69,0,0,1,0,0
117.14,0,1,0,0,0
141.96,0,0,0,0,0
317.38,0,0,0,1,0
309.01,0,1,0,0,0
279.55,1,0,0,0,0
131.83,0,0,1,0,0
74.39,0,0,1,0,0
142.28,0,1,0,0,0
336.62,0,0,0,0,1
341.91,0,0,0,1,0
212.21,0,0,1,0,0
226.91,0,1,0,0,0
242.38,1,0,0,0,0
322.3,0,0,0,0,1
338.66,0,0,0,1,0
249.92,0,1,0,0,0
337.66,0,0,1,0,0
202.97,0,1,0,0,0
279.81,1,0,0,0,0
290.55,0,0,0,0,1
216.78,1,0,0,0,0
171.6,0,0,1,0,0
176.25,1,0,0,0,0
25.49,0,1,0,0,0
176.99,1,0,0,0,0
54.7,0,0,0,1,0
166.41,1,0,0,0,0
101.79,1,0,0,0,0
325.49,0,0,1,0,0
346.09,0,1,0,0,0
41.55,0,0,1,0,0
73.66,0,0,1,0,0
170.17,1,0,0,0,0
176.7,1,0,0,0,0
177.74,0,1,0,0,0
170.36,0,1,0,0,0
67.96,0,0,1,0,0
171.53,1,0,0,0,0
216.7,0,1,0,0,0
90.39,1,0,0,0,0
274.86,1,0,0,0,0
65.23,0,0,0,0,1
345.27,0,0,0,0,1
236.77,0,0,1,0,0
1.94,0,0,0,1,0
223.69,1,0,0,0,0
4.67,0,0,0,0,1
332.71,0,0,1,0,0
159.5,0,0,1,0,0
75.91,0,0,1,0,0
90.36,0,0,1,0,0
111.28,0,0,1,0,0
120.17,0,0,0,1,0
137.55,0,1,0,0,0
82.82,0,0,0,1,0
342.28,0,0,0,1,0
230.59,1,0,0,0,0
103.68,0,0,0,1,0
152.21,1,0,0,0,0
46.11,0,0,0,1,0
48.41,0,0,1,0,0
153.41,1,0,0,0,0
55.13,0,0,1,0,0
291.66,0,0,0,0,1
318.53,0,0,0,0,1
218.55,0,0,1,0,0
62.5,0,0,0,0,1
50.96,0,0,0,0,1
177.88,1,0,0,0,0
56.29,0,0,1,0,0
215.57,0,1,0,0,0
212.61,1,0,0,0,0
323.04,0,0,1,0,0
217.52,1,0,0,0,0
353.88,0,0,1,0,0
335.89,0,0,1,0,0
242.65,1,0,0,0,0
354.13,0,0,1,0,0
61.47,0,0,0,0,1
62.42,0,0,0,1,0
310.59,0,0,1,0,0
272.3,0,1,0,0,0
123.29,1,0,0,0,0
116.08,1,0,0,0,0
193.73,1,0,0,0,0
252.95,0,1,0,0,0
306.09,0,0,0,1,0
319.86,0,0,0,1,0
5.11,0,0,0,0,1
286.12,0,1,0,0,0
330.91,0,0,0,1,0
344.75,0,0,0,1,0
260.01,0,0,1,0,0
348.35,0,0,0,0,0
37.68,0,0,0,0,1
41.39,0,0,0,0,1
125.8,0,0,0,0,0
121.4,0,1,0,0,0
96.73,0,1,0,0,0
57.38,0,0,0,1,0
155.24,1,0,0,0,0
55.56,0,0,0,0,1
253.52,1,0,0,0,0
0.47,0,0,0,0,1
226.13,1,0,0,0,0
278.16,1,0,0,0,0
105.91,0,1,0,0,0
70.45,0,0,0,1,0
340.65,0,0,0,0,1
229.57,0,1,0,0,0
92.04,1,0,0,0,0
242.7,0,1,0,0,0
120.56,0,1,0,0,0
277.41,1,0,0,0,0
330.74,0,0,0,1,0
300.17,0,0,0,0,1
242.67,0,1,0,0,0
265.15,0,1,0,0,0
153.93,1,0,0,0,0
191.51,0,1,0,0,0
124.6,0,1,0,0,0
182.87,0,1,0,0,0
335.29,1,0,0,0,0
149.32,0,0,1,0,0
138.27,0,1,0,0,0
148.38,1,0,0,0,0
169.95,0,0,0,0,0
148.52,1,0,0,0,0
103.74,0,1,0,0,0
57.01,0,0,0,0,1
63.43,0,1,0,0,0
107.52,1,0,0,0,0
284.2,1,0,0,0,0
193.8,1,0,0,0,0
105.02,0,0,1,0,0
98.04,1,0,0,0,0
32.53,0,0,1,0,0
38.73,0,0,0,0,1
277.37,0,0,1,0,0
260.79,0,1,0,0,0
349.72,0,0,0,1,0
277.96,0,1,0,0,0
251.81,1,0,0,0,0
227.8,0,0,1,0,0
141.52,1,0,0,0,0
247.64,0,0,1,0,0
218.01,0,1,0,0,0
206.63,0,0,1,0,0
282.89,0,0,0,1,0
95.41,0,1,0,0,0
68.15,0,1,0,0,0
162.78,0,0,0,0,0
72.89,0,0,1,0,0
125.57,0,0,1,0,0
317.55,0,0,0,0,1
348.31,0,0,1,0,0
331.42,0,0,0,1,0
61.86,0,0,0,1,0
121.06,0,1,0,0,0
75.94,0,0,0,0,1
170.67,0,1,0,0,0
321.66,0,0,0,0,1
331.69,0,0,0,0,1
198.37,0,1,0,0,0
36.29,0,0,0,1,0
95.76,0,0,0,1,0
296.82,0,0,1,0,0
315.7,0,0,0,0,1
108.94,1,0,0,0,0
189.52,0,1,0,0,0
303.44,0,0,1,0,0
284.9,0,0,1,0,0
198.72,1,0,0,0,0
162.03,1,0,0,0,0
187.84,1,0,0,0,0
159.45,1,0,0,0,0
110.89,0,0,1,0,0
99.01,0,0,0,0,0
14.24,0,0,0,1,0
231.48,0,0,1,0,0
235.57,0,0,1,0,0
304.75,0,1,0,0,0
157.47,0,0,0,1,0
11.89,0,1,0,0,0
62.81,0,0,0,0,1
39.79,0,0,0,0,1
276.49,0,1,0,0,0
290.83,0,0,1,0,0
326.36,0,0,0,1,0
260.51,0,1,0,0,0
314.16,0,0,1,0,0
286.3,0,1,0,0,0
66.6,0,1,0,0,0
93.06,0,1,0,0,0
20.22,0,0,0,1,0
1.55,0,0,0,0,1
337.28,0,1,0,0,0
342.07,0,0,0,0,1
91.57,0,0,1,0,0
116.95,1,0,0,0,0
252.47,1,0,0,0,0
342.37,0,0,0,1,0
229.81,1,0,0,0,0
101.17,0,0,1,0,0
237.65,0,1,0,0,0
202.56,1,0,0,0,0
334.69,0,1,0,0,0
359.67,0,0,0,1,0
42.46,0,0,0,1,0
158.98,1,0,0,0,0
140.86,0,0,1,0,0
34.05,0,0,0,0,1
304.76,0,0,1,0,0
339.96,0,0,0,1,0
222.99,0,0,1,0,0
303.33,0,0,0,0,1
313.64,0,0,0,1,0
229.35,0,1,0,0,0
254.59,0,1,0,0,0
336.35,0,0,0,0,1
316.26,0,0,0,0,1
341.81,0,0,0,0,1
348.98,0,0,0,0,1
352.81,0,0,0,0,0
320.07,0,0,0,1,0
245.01,1,0,0,0,0
257.41,0,1,0,0,0
305.71,0,1,0,0,0
281.47,0,1,0,0,0
244.37,1,0,0,0,0
19.53,0,0,0,0,1
9.09,0,0,0,0,1
11.27,0,0,0,1,0
180.21,0,1,0,0,0
345.43,0,0,1,0,0
322.9,1,0,0,0,0
243.17,1,0,0,0,0
347.7,0,0,1,0,0
258.22,0,1,0,0,0
215.09,0,1,0,0,0
86.45,0,1,0,0,0
99.78,0,0,0,1,0
133.56,0,0,1,0,0
27.99,0,1,0,0,0
85.03,0,0,1,0,0
244.45,1,0,0,0,0
94.15,0,0,0,0,0
54.61,0,0,0,0,1
280.1,0,1,0,0,0
274.25,0,1,0,0,0
153.76,0,1,0,0,0
112.16,0,0,0,1,0
107.18,0,0,1,0,0
178.31,0,1,0,0,0
174.38,0,1,0,0,0
134.79,0,0,1,0,0
132.53,1,0,0,0,0
149.96,0,1,0,0,0
80.09,0,0,0,1,0
332.71,0,0,0,1,0
1.46,0,0,0,0,0
230.18,0,0,1,0,0
19.31,0,0,0,1,0
45.28,0,0,1,0,0
24.33,0,0,1,0,0
150.11,0,1,0,0,0
110.17,0,0,1,0,0
142.33,0,0,1,0,0
74.66,0,0,1,0,0
135.22,0,0,1,0,0
277.51,0,0,1,0,0
349.96,0,0,1,0,0
121.32,0,0,1,0,0
88.99,0,1,0,0,0
80.84,0,0,0,1,0
128.5,0,1,0,0,0
81.15,0,0,0,0,1
173.37,1,0,0,0,0
98.71,0,0,0,1,0
134.41,0,1,0,0,0
203.23,0,1,0,0,0
333.13,0,0,1,0,0
298.36,0,0,1,0,0
221.91,1,0,0,0,0
212.68,1,0,0,0,0
224.43,1,0,0,0,0
51.74,0,0,1,0,0
193.54,1,0,0,0,0
63.45,0,0,1,0,0
322.88,1,0,0,0,0
261.4,1,0,0,0,0
184.77,1,0,0,0,0
41.15,0,0,0,1,0
90.03,0,1,0,0,0
250.94,0,1,0,0,0
317.66,0,0,0,0,1
126.72,0,0,0,1,0
87.95,0,0,0,0,0
328.71,0,0,0,1,0
3.44,0,0,0,1,0
256.28,0,1,0,0,0
340.39,0,1,0,0,0
346.05,0,0,0,1,0
336.26,0,0,0,1,0
238.65,1,0,0,0,0
72.6,0,0,0,0,1
84.72,0,0,1,0,0
91.54,0,0,0,1,0
175.59,0,1,0,0,0
17.7,0,0,0,1,0
227.57,1,0,0,0,0
357.58,0,0,0,1,0
285.96,0,1,0,0,0
303.16,0,0,0,0,1
59.02,0,0,0,1,0
31.23,0,0,0,0,1
156.94,0,0,0,0,0
50.39,0,0,0,1,0
178.94,0,1,0,0,0
332.06,0,1,0,0,0
206.32,0,0,0,0,0
327.4,0,0,0,1,0
237.53,0,0,1,0,0
329.08,0,0,1,0,0
55.13,0,0,0,0,1
256.05,1,0,0,0,0
348.33,0,0,0,0,1
340.95,0,0,0,0,0
299.21,0,0,0,1,0
234.6,1,0,0,0,0
115.49,0,1,0,0,0
342.14,0,0,1,0,0
287.31,0,0,0,1,0
251.36,1,0,0,0,0
271.94,0,1,0,0,0
263.01,0,1,0,0,0
352.43,0,0,0,1,0
238.56,0,1,0,0,0
43.79,0,0,0,1,0
280.87,1,0,0,0,0
97.03,0,0,1,0,0
93.21,0,0,1,0,0
303.28,0,0,1,0,0
355.7,0,0,0,1,0
280.45,0,0,1,0,0
95.55,0,1,0,0,0
125.2,0,0,1,0,0
184.71,1,0,0,0,0
260.27,0,0,1,0,0
165.95,1,0,0,0,0
285.3,0,0,1,0,0
246.46,0,0,1,0,0
269.75,0,0,0,1,0
291.36,0,0,1,0,0
283.59,0,1,0,0,0
4.73,0,0,0,0,0
284.44,1,0,0,0,0
55.16,0,0,0,0,1
171.88,1,0,0,0,0
143.56,1,0,0,0,0
66.47,0,1,0,0,0
346.88,0,0,0,0,1
313.32,0,0,0,1,0
50.41,0,0,1,0,0
280.14,0,1,0,0,0
348.21,0,0,1,0,0
130.37,0,1,0,0,0
122.01,0,0,1,0,0
117.71,1,0,0,0,0
208.43,0,1,0,0,0
335.42,0,1,0,0,0
78.47,0,0,0,0,1
224.51,1,0,0,0,0
142.42,1,0,0,0,0
114.55,0,1,0,0,0
161.72,1,0,0,0,0
220.95,0,0,1,0,0
293.48,0,0,1,0,0
316.45,0,0,0,0,1
247.43,0,0,1,0,0
186.24,0,0,1,0,0
46.92,0,0,0,1,0
126.2,0,1,0,0,0
139.2,0,1,0,0,0
231.1,1,0,0,0,0
115.85,0,1,0,0,0
79.29,0,0,1,0,0
174.61,0,1,0,0,0
107.21,0,1,0,0,0
277.13,0,0,0,0,0
174.06,1,0,0,0,0
41.32,0,1,0,0,0
187.04,1,0,0,0,0
259.75,1,0,0,0,0
312.23,0,0,0,1,0
246.91,1,0,0,0,0
122.6,1,0,0,0,0
150.04,1,0,0,0,0
86.79,0,0,0,1,0
120.18,1,0,0,0,0
234.27,0,0,1,0,0
71.14,0,0,0,1,0
20.63,0,0,1,0,0
126.46,0,1,0,0,0
110.24,0,0,1,0,0
277.99,0,0,1,0,0
351.95,0,0,0,0,1
233.95,0,0,1,0,0
194.26,1,0,0,0,0
344.32,0,0,1,0,0
107.49,0,0,1,0,0
156.93,1,0,0,0,0
21.07,0,0,0,0,1
50.62,0,0,0,1,0
56.07,0,0,0,1,0
25.98,0,0,0,0,1
80.44,0,0,1,0,0
222.6,1,0,0,0,0
51.02,0,0,0,0,0
348.35,0,0,0,1,0
252.03,0,1,0,0,0
226.22,1,0,0,0,0
335.04,0,0,0,0,1
345.56,0,0,0,0,1
129.77,1,0,0,0,0
172.89,0,1,0,0,0
177.08,0,1,0,0,0
253.11,0,0,1,0,0
356.37,0,0,0,1,0
266.75,0,0,1,0,0
311.5,0,0,0,1,0
326.58,0,0,0,1,0
313.47,0,0,0,0,1
274.07,0,0,0,1,0
303.46,0,0,0,0,1
240.74,0,1,0,0,0
293.05,0,0,1,0,0
174.85,0,1,0,0,0
262.39,0,0,1,0,0
316.21,0,0,1,0,0
173.72,1,0,0,0,0
9.06,0,0,1,0,0
88.69,0,0,1,0,0
71.51,0,0,0,1,0
233.19,1,0,0,0,0
8.32,0,1,0,0,0
337.59,0,0,0,0,1
325.64,0,1,0,0,0
244.4,0,0,1,0,0
330.5,0,0,0,1,0
341.82,0,0,0,1,0
144.71,0,1,0,0,0
143.34,1,0,0,0,0
135.41,0,0,1,0,0
30.95,0,0,0,1,0
25.93,0,0,0,1,0
81.26,0,0,0,1,0
114.91,1,0,0,0,0
17.13,0,0,0,1,0
32.24,0,1,0,0,0
273.1,0,1,0,0,0
335.94,0,0,1,0,0
156.9,1,0,0,0,0
309.69,0,0,1,0,0
354.2,0,0,0,1,0
77.59,0,0,0,1,0
165.13,0,1,0,0,0
150.82,0,1,0,0,0
121.7,0,0,1,0,0
18.47,0,0,1,0,0
344.06,0,0,0,0,1
36.16,0,0,0,0,1
47.68,0,0,0,1,0
146.24,0,0,1,0,0
180.39,0,0,0,0,0
30.74,0,0,0,0,1
319.33,0,0,1,0,0
344.21,0,0,0,0,1
326.66,0,0,0,0,0
180.94,0,0,1,0,0
153.86,1,0,0,0,0
180.72,0,0,1,0,0
0.88,0,0,0,0,1
185.17,0,1,0,0,0
175.45,1,0,0,0,0
335.84,0,0,0,0,0
345.65,0,1,0,0,0
309.08,0,0,1,0,0
336.7,0,0,0,1,0
320.75,0,0,0,1,0
243.83,1,0,0,0,0
346.96,0,0,0,1,0
217.56,0,1,0,0,0
165.29,0,1,0,0,0
142.52,0,0,1,0,0
162.68,0,1,0,0,0
149.64,0,0,0,0,0
245.41,1,0,0,0,0
354.32,0,0,0,1,0
156.82,0,0,1,0,0
156.54,0,0,0,1,0
353.95,0,1,0,0,0
333.96,0,0,0,1,0
226.98,0,1,0,0,0
343.53,0,0,0,1,0
220.58,0,1,0,0,0
113.56,0,0,0,1,0
147.5,1,0,0,0,0
51.48,0,1,0,0,0
137.19,1,0,0,0,0
156.65,1,0,0,0,0
58.55,0,0,0,1,0
296.25,0,0,0,1,0
77.18,0,0,0,1,0
112.91,0,0,1,0,0
302.98,0,0,0,1,0
336.86,0,0,1,0,0
168.8,1,0,0,0,0
164.91,0,0,0,0,0
38.83,0,0,1,0,0
44.75,0,0,0,1,0
296.8,0,0,1,0,0
272.82,0,0,1,0,0
292.42,0,1,0,0,0
349.66,0,0,0,0,1
291.83,0,1,0,0,0
123.56,1,0,0,0,0
267.19,0,0,0,1,0
88.47,0,0,0,1,0
126.45,1,0,0,0,0
137.27,1,0,0,0,0
229.33,0,1,0,0,0
342.44,0,0,0,0,1
191.15,1,0,0,0,0
232.37,1,0,0,0,0
240.6,1,0,0,0,0
113.45,0,0,1,0,0
77.58,0,0,0,0,1
351.11,0,0,0,1,0
258.69,0,1,0,0,0
129.06,0,1,0,0,0
100.52,0,0,0,1,0
356.21,0,0,0,0,0
93.53,0,1,0,0,0
104.36,0,1,0,0,0
115.55,1,0,0,0,0
75.15,0,0,0,1,0
331.65,0,0,1,0,0
300.05,0,0,1,0,0
278.33,0,0,1,0,0
296.82,0,1,0,0,0
134.75,0,1,0,0,0
213.34,1,0,0,0,0
57.03,0,0,0,0,1
118.34,0,0,0,1,0
346.81,0,0,1,0,0
299.51,0,0,0,1,0
142.39,0,0,1,0,0
270.85,0,1,0,0,0
305.1,0,1,0,0,0
242.91,1,0,0,0,0
271.7,0,1,0,0,0
351.61,0,0,0,0,1
301.39,0,0,1,0,0
328.7,0,0,0,1,0
327.4,0,0,0,0,1
219.98,1,0,0,0,0
235.73,1,0,0,0,0
346.0,0,0,0,0,1
254.54,0,0,0,0,0
281.93,0,0,1,0,0
259.38,1,0,0,0,0
0.58,0,0,0,1,0
289.46,0,1,0,0,0
221.71,1,0,0,0,0
323.49,0,0,1,0,0
180.86,1,0,0,0,0
277.23,0,1,0,0,0
283.42,0,0,1,0,0
260.27,0,0,1,0,0
179.94,0,1,0,0,0
146.71,1,0,0,0,0
184.39,0,0,1,0,0
0.11,1,0,0,0,0
336.04,0,0,1,0,0
45.63,0,0,0,0,1
321.62,0,0,0,0,1
196.01,1,0,0,0,0
238.03,1,0,0,0,0
234.49,0,1,0,0,0
176.11,0,1,0,0,0
170.79,0,1,0,0,0
319.83,0,0,0,0,1
333.56,0,0,0,0,1
317.34,0,0,0,0,1
325.81,0,0,0,0,0
178.16,0,0,0,0,1
190.6,0,1,0,0,0
246.35,1,0,0,0,0
228.38,0,1,0,0,0
334.65,0,0,1,0,0
290.69,0,1,0,0,0
283.48,0,0,1,0,0
165.31,0,0,0,0,0
102.69,0,0,1,0,0
34.81,0,0,0,0,0
359.11,0,0,0,1,0
96.7,0,1,0,0,0
264.67,0,1,0,0,0
220.12,0,0,1,0,0
121.36,0,1,0,0,0
314.69,0,1,0,0,0
307.79,0,0,1,0,0
287.59,0,0,0,1,0
173.0,1,0,0,0,0
340.21,0,0,0,0,1
296.22,1,0,0,0,0
82.13,0,0,0,0,1
341.76,0,0,0,1,0
24.62,0,0,1,0,0
1.7,0,0,0,1,0
347.36,0,0,0,0,1
230.9,0,1,0,0,0
296.08,0,1,0,0,0
298.49,0,0,0,1,0
325.03,0,0,0,1,0
246.94,0,0,1,0,0
199.88,0,1,0,0,0
341.75,0,0,1,0,0
336.9,0,0,0,1,0
288.64,1,0,0,0,0
260.33,0,0,1,0,0
344.13,0,0,0,0,1
317.02,0,0,0,0,1
268.93,0,1,0,0,0
10.89,0,0,0,1,0
35.75,0,1,0,0,0
74.71,0,0,1,0,0
48.14,0,0,0,0,0
294.13,1,0,0,0,0
214.74,1,0,0,0,0
221.14,0,0,1,0,0
246.21,1,0,0,0,0
14.54,0,0,1,0,0
214.74,1,0,0,0,0
56.23,0,0,0,1,0
116.01,0,0,1,0,0
52.88,0,0,0,0,1
63.67,0,0,0,0,0
83.38,0,0,0,1,0
141.42,0,1,0,0,0
299.23,0,0,0,1,0
224.71,0,0,1,0,0
303.43,0,0,1,0,0
208.19,0,1,0,0,0
305.25,0,0,0,1,0
86.88,0,0,0,1,0
145.79,0,0,0,0,0
76.89,0,0,0,1,0
303.73,0,0,0,0,1
274.97,0,1,0,0,0
107.47,0,1,0,0,0
193.62,1,0,0,0,0
280.24,1,0,0,0,0
274.94,0,1,0,0,0
147.47,0,0,1,0,0
145.92,1,0,0,0,0
102.67,0,0,0,1,0
62.44,0,0,0,1,0
138.69,0,0,0,0,0
237.61,1,0,0,0,0
288.42,0,1,0,0,0
252.44,0,1,0,0,0
274.71,0,0,1,0,0
210.69,0,1,0,0,0
245.17,1,0,0,0,0
233.38,1,0,0,0,0
262.15,0,0,1,0,0
266.41,0,0,1,0,0
228.71,1,0,0,0,0
342.79,0,0,0,1,0
209.8,0,0,1,0,0
209.69,1,0,0,0,0
350.73,0,0,0,0,1
211.35,0,0,1,0,0
262.07,1,0,0,0,0
359.7,0,0,0,1,0
222.17,1,0,0,0,0
28.12,0,0,0,1,0
51.15,0,0,1,0,0
151.8,1,0,0,0,0
140.06,0,1,0,0,0
275.51,0,0,1,0,0
345.92,0,1,0,0,0
336.83,0,0,0,0,1
192.36,1,0,0,0,0
322.46,0,0,0,1,0
296.51,0,0,0,1,0
274.18,0,0,1,0,0
349.43,0,0,0,1,0
224.91,1,0,0,0,0
203.5,1,0,0,0,0
41.4,0,0,1,0,0
96.54,0,0,1,0,0
116.0,0,1,0,0,0
314.95,0,0,0,1,0
252.36,0,1,0,0,0
240.58,0,0,0,1,0
219.44,0,1,0,0,0
244.07,0,1,0,0,0
275.22,1,0,0,0,0
236.93,0,1,0,0,0
275.83,0,0,1,0,0
8.52,0,0,0,0,1
249.42,1,0,0,0,0
315.43,0,0,0,1,0
81.15,0,1,0,0,0
192.97,0,1,0,0,0
158.96,1,0,0,0,0
274.51,1,0,0,0,0
248.74,0,0,0,0,0
308.27,0,0,0,0,1
58.52,0,0,1,0,0
78.03,0,0,0,1,0
97.1,0,1,0,0,0
244.82,0,0,1,0,0
246.23,1,0,0,0,0
96.32,0,1,0,0,0
149.97,0,0,0,1,0
307.34,0,0,0,1,0
72.99,0,0,0,1,0
129.91,1,0,0,0,0
276.39,0,0,1,0,0
153.94,1,0,0,0,0
174.32,1,0,0,0,0
146.17,0,1,0,0,0
152.38,0,0,0,0,0
47.62,0,0,0,0,1
135.63,0,1,0,0,0
187.15,1,0,0,0,0
194.22,0,1,0,0,0
146.01,1,0,0,0,0
